date_d,date_depart,ship,port,country,produit,volume
1910-11-01,1910-10-01,484,New York,UNITED STATE OF AMERICA,1343,1
1910-11-01,1910-10-01,484,New York,UNITED STATE OF AMERICA,3112,74
1935-05-17,1935-02-17,493,marseille,FRANCE,1876,151
1935-05-17,1935-02-17,493,marseille,FRANCE,11,114
1935-05-17,1935-02-17,493,marseille,FRANCE,3022,10225
1935-05-17,1935-02-17,493,marseille,FRANCE,3148,16
1935-05-17,1935-02-17,493,marseille,FRANCE,3033,2
1935-05-17,1935-02-17,493,marseille,FRANCE,962,658
1935-05-17,1935-02-17,493,marseille,FRANCE,3382,140
1935-05-17,1935-02-17,493,marseille,FRANCE,3918,6
1935-05-17,1935-02-17,493,marseille,FRANCE,108,4
1989-04-20,1989-03-20,493,Liverpool,ENGLAND,3147,1
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,1599,2523
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,80,11
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,7,97
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,3140,871
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,37,1609
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,337,2
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,361,34
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,954,7
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,2464,9
1989-06-20,1989-03-20,493,London,ENGLAND,3642,1
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,3449,5
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,59,6
1942-10-14,1942-08-14,494,marseille,FRANCE,1291,46
1942-10-14,1942-08-14,494,marseille,FRANCE,1810,20
1942-10-14,1942-08-14,494,marseille,FRANCE,1230,1
1942-10-14,1942-08-14,494,marseille,FRANCE,2422,24
1942-10-14,1942-08-14,494,marseille,FRANCE,3761,7
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,1328,2684
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,3085,1462
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,3134,6
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,2525,135
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,2827,1
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,1225,2
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,136,199
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,1543,176
2021-05-08,2021-04-08,497,London,ENGLAND,1035,234
2021-05-08,2021-04-08,497,London,ENGLAND,2405,1
2021-05-08,2021-04-08,497,London,ENGLAND,3727,3
1982-08-22,1982-07-22,502,marseille,FRANCE,2573,4
1982-08-22,1982-07-22,502,marseille,FRANCE,4039,12
1982-08-22,1982-07-22,502,marseille,FRANCE,4063,7
1969-03-23,1969-02-23,502,London,ENGLAND,1719,2313
1969-03-23,1969-02-23,502,London,ENGLAND,2574,6100
1955-11-16,1955-09-16,503,London,ENGLAND,1814,2
1955-11-16,1955-09-16,503,London,ENGLAND,2063,33
1955-11-16,1955-09-16,503,London,ENGLAND,4187,19
1955-11-16,1955-09-16,503,London,ENGLAND,1215,1
1955-11-16,1955-09-16,503,London,ENGLAND,2199,1
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,2563,17
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,2992,5647
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,4184,55
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,1918,3909
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,3203,2
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,2936,417
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1812,2
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,349,3339
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1316,280
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,3636,66
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1910,203
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,92,358
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1334,1529
1924-03-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,3524,2
1924-04-25,1924-02-25,506,marseille,FRANCE,397,6656
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,1895,1
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,2346,23
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,1451,13
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,1951,1
1940-12-25,1940-11-25,509,Oran,ALGERIA,627,2
1940-12-25,1940-11-25,509,Oran,ALGERIA,432,2504
1941-01-25,1940-11-25,509,Alger,ALGERIA,3087,4
1941-01-25,1940-11-25,509,Alger,ALGERIA,2715,1402
1941-01-25,1940-11-25,509,Alger,ALGERIA,4049,167
1941-01-25,1940-11-25,509,Alger,ALGERIA,1500,1
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,1610,1270
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,4047,69
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1595,617
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1019,38
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1624,5
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,717,6
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,3328,2
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,34,1
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,1550,8
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,406,15
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,1619,64
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,984,19
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,3425,1
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,1295,1
1996-06-16,1996-05-16,523,Barcelona,ESPAGNE,3137,3
1935-04-16,1935-03-16,525,London,ENGLAND,14,3994
1935-04-16,1935-03-16,525,London,ENGLAND,1259,335
1935-04-16,1935-03-16,525,London,ENGLAND,3922,6122
1935-04-16,1935-03-16,525,London,ENGLAND,2435,6
1921-07-24,1921-06-24,526,Tianjin  ,CHINA,615,76
1921-07-24,1921-06-24,526,Tianjin  ,CHINA,2438,1
1921-07-24,1921-06-24,526,Tianjin  ,CHINA,1849,1
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,1913,81
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,3348,3
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,1626,8
2014-09-18,2014-08-18,527,Liverpool,ENGLAND,3135,8
2014-09-18,2014-08-18,527,Liverpool,ENGLAND,974,4
2014-10-18,2014-08-18,527,marseille,FRANCE,2502,19
2014-10-18,2014-08-18,527,marseille,FRANCE,1302,1
1984-05-27,1984-04-27,527,marseille,FRANCE,1241,5
1984-05-27,1984-04-27,527,marseille,FRANCE,3182,2
1984-05-27,1984-04-27,527,marseille,FRANCE,3397,13
1984-05-27,1984-04-27,527,marseille,FRANCE,723,1
2002-10-10,2002-09-10,528,De satntos,BRAZIL,2752,1
2002-10-10,2002-09-10,528,De satntos,BRAZIL,1635,9
2002-10-10,2002-09-10,528,De satntos,BRAZIL,1521,5
2002-10-10,2002-09-10,528,De satntos,BRAZIL,371,300
2002-10-10,2002-09-10,528,De satntos,BRAZIL,2181,1
2002-10-10,2002-09-10,528,De satntos,BRAZIL,1204,6
2002-10-10,2002-09-10,528,De satntos,BRAZIL,4020,71
2002-10-10,2002-09-10,528,De satntos,BRAZIL,67,195
1975-11-02,1975-10-02,530,Lisbonne,PORTUGAL,2227,103
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,1527,710
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,3503,2667
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,1949,4
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,2692,1
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,2096,1063
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,3833,443
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,1683,10
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,4147,426
1972-12-17,1972-11-17,530,Porto,PORTUGAL,563,39
1972-12-17,1972-11-17,530,Porto,PORTUGAL,1956,5521
1972-12-17,1972-11-17,530,Porto,PORTUGAL,1501,284
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,1322,1
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,2795,1
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,1297,47
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,82,276
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,3685,8
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,67,240
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,958,208
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,2139,2
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,1231,20
1949-11-25,1949-10-25,535,Alger,ALGERIA,3952,8075
1949-11-25,1949-10-25,535,Alger,ALGERIA,2752,1
1949-11-25,1949-10-25,535,Alger,ALGERIA,25,3
1949-11-25,1949-10-25,535,Alger,ALGERIA,3392,1999
1939-09-03,1939-08-03,541,London,ENGLAND,703,12
1939-09-03,1939-08-03,541,London,ENGLAND,1538,72
1980-08-19,1980-07-19,541,Oran,ALGERIA,3137,1102
1980-08-19,1980-07-19,541,Oran,ALGERIA,1286,21
1980-08-19,1980-07-19,541,Oran,ALGERIA,3740,176
1980-08-19,1980-07-19,541,Oran,ALGERIA,2463,15
1980-08-19,1980-07-19,541,Oran,ALGERIA,1811,9
1980-09-19,1980-07-19,541,London,ENGLAND,1913,1695
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,922,1696
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,952,11
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,1875,7
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,1039,67
1939-10-24,1939-09-24,541,Los Angeles,UNITED STATE OF AMERICA,838,1
1939-10-24,1939-09-24,541,Los Angeles,UNITED STATE OF AMERICA,403,12383
1939-10-24,1939-09-24,541,Los Angeles,UNITED STATE OF AMERICA,3877,9
1989-08-27,1989-07-27,541,Alger,ALGERIA,640,3
1989-08-27,1989-07-27,541,Alger,ALGERIA,4031,7864
1989-08-27,1989-07-27,541,Alger,ALGERIA,3682,18
1989-08-27,1989-07-27,541,Alger,ALGERIA,4012,5
1989-08-27,1989-07-27,541,Alger,ALGERIA,1575,397
1989-08-27,1989-07-27,541,Alger,ALGERIA,3900,6
1989-08-27,1989-07-27,541,Alger,ALGERIA,3313,36
1989-09-27,1989-07-27,541,marseille,FRANCE,26,440
1989-09-27,1989-07-27,541,marseille,FRANCE,2493,590
1980-07-17,1980-06-17,545,Buenos Aires,ARGENTINA,635,42
1980-07-17,1980-06-17,545,Buenos Aires,ARGENTINA,3617,1
1980-07-17,1980-06-17,545,Buenos Aires,ARGENTINA,675,1
1980-07-17,1980-06-17,545,Buenos Aires,ARGENTINA,3696,30
1939-11-08,1939-10-08,551,London,ENGLAND,2526,4
1939-11-08,1939-10-08,551,London,ENGLAND,613,3
1939-11-08,1939-10-08,551,London,ENGLAND,2516,1296
1939-11-08,1939-10-08,551,London,ENGLAND,3998,3988
1939-11-08,1939-10-08,551,London,ENGLAND,2826,596
1939-12-08,1939-10-08,551,Los Angeles,UNITED STATE OF AMERICA,2836,9
1939-12-08,1939-10-08,551,Los Angeles,UNITED STATE OF AMERICA,671,5
1939-12-08,1939-10-08,551,Los Angeles,UNITED STATE OF AMERICA,3132,5040
1939-12-08,1939-10-08,551,Los Angeles,UNITED STATE OF AMERICA,1864,4
1939-12-08,1939-10-08,551,Los Angeles,UNITED STATE OF AMERICA,1235,1
1981-11-24,1981-10-24,551,London,ENGLAND,2211,19
1981-11-24,1981-10-24,551,London,ENGLAND,999,5270
1981-11-24,1981-10-24,551,London,ENGLAND,402,6
1981-11-24,1981-10-24,551,London,ENGLAND,2515,3
1981-11-24,1981-10-24,551,London,ENGLAND,1588,234
1981-11-24,1981-10-24,551,London,ENGLAND,678,1
1981-11-24,1981-10-24,551,London,ENGLAND,3448,2251
1981-11-24,1981-10-24,551,London,ENGLAND,2401,1
2020-03-12,2020-02-12,551,marseille,FRANCE,633,12883
2020-03-12,2020-02-12,551,marseille,FRANCE,1877,23
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,3734,82
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,1426,1
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,2680,3660
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,947,429
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,301,1
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,967,576
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,3243,3
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,2886,210
1987-10-03,1987-09-03,551,Los Angeles,UNITED STATE OF AMERICA,1580,13
1927-11-13,1927-10-13,551,London,ENGLAND,2763,2
1927-12-13,1927-10-13,551,Los Angeles,UNITED STATE OF AMERICA,3300,3
1927-12-13,1927-10-13,551,Los Angeles,UNITED STATE OF AMERICA,2210,1012
1927-12-13,1927-10-13,551,Los Angeles,UNITED STATE OF AMERICA,1812,1
1927-12-13,1927-10-13,551,Los Angeles,UNITED STATE OF AMERICA,3730,12514
1928-01-13,1927-10-13,551,marseille,FRANCE,1245,29
1928-01-13,1927-10-13,551,marseille,FRANCE,2719,1
1928-01-13,1927-10-13,551,marseille,FRANCE,3393,25
1928-01-13,1927-10-13,551,marseille,FRANCE,1918,551
1928-01-13,1927-10-13,551,marseille,FRANCE,2139,1
1928-01-13,1927-10-13,551,marseille,FRANCE,1292,1
1928-01-13,1927-10-13,551,marseille,FRANCE,2226,9
1995-09-10,1995-08-10,553,Los Angeles,UNITED STATE OF AMERICA,3080,5
1995-10-10,1995-08-10,553,marseille,FRANCE,2642,7
1995-10-10,1995-08-10,553,marseille,FRANCE,3993,1
1995-10-10,1995-08-10,553,marseille,FRANCE,2489,3
1995-10-10,1995-08-10,553,marseille,FRANCE,570,1
1999-01-26,1998-12-26,559,Annaba,ALGERIA,3437,940
1999-01-26,1998-12-26,559,Annaba,ALGERIA,1543,1085
1999-01-26,1998-12-26,559,Annaba,ALGERIA,1309,1
1999-01-26,1998-12-26,559,Annaba,ALGERIA,1887,1
1999-01-26,1998-12-26,559,Annaba,ALGERIA,3695,1
1999-01-26,1998-12-26,559,Annaba,ALGERIA,1931,757
1999-01-26,1998-12-26,559,Annaba,ALGERIA,2455,1835
1999-01-26,1998-12-26,559,Annaba,ALGERIA,2537,1
1999-01-26,1998-12-26,559,Annaba,ALGERIA,2779,20
1999-01-26,1998-12-26,559,Annaba,ALGERIA,4033,148
1999-02-26,1998-12-26,559,Alger,ALGERIA,3903,1
1999-02-26,1998-12-26,559,Alger,ALGERIA,57,3
1976-08-17,1976-07-17,561,marseille,FRANCE,3901,1
1976-08-17,1976-07-17,561,marseille,FRANCE,3946,2180
1976-08-17,1976-07-17,561,marseille,FRANCE,1830,11
1976-08-17,1976-07-17,561,marseille,FRANCE,2759,60
1976-08-17,1976-07-17,561,marseille,FRANCE,4032,2
1976-08-17,1976-07-17,561,marseille,FRANCE,1310,2
1976-08-17,1976-07-17,561,marseille,FRANCE,323,184
1976-08-17,1976-07-17,561,marseille,FRANCE,2715,4261
2008-06-13,2008-05-13,561,marseille,FRANCE,1503,1
2008-06-13,2008-05-13,561,marseille,FRANCE,935,1
2008-06-13,2008-05-13,561,marseille,FRANCE,1575,4462
2008-06-13,2008-05-13,561,marseille,FRANCE,3998,3
2008-06-13,2008-05-13,561,marseille,FRANCE,1929,4
2008-06-13,2008-05-13,561,marseille,FRANCE,2219,3
2008-06-13,2008-05-13,561,marseille,FRANCE,360,16
2008-07-13,2008-05-13,561,marseille,FRANCE,3607,2
2008-07-13,2008-05-13,561,marseille,FRANCE,430,5877
1914-01-24,1913-12-24,561,marseille,FRANCE,3386,343
1914-01-24,1913-12-24,561,marseille,FRANCE,3701,5197
1914-01-24,1913-12-24,561,marseille,FRANCE,1809,72
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,2571,623
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,1566,10
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,44,1
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,1455,166
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,2823,134
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,3690,1
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,1004,567
1948-05-15,1948-04-15,563,New York,UNITED STATE OF AMERICA,619,214
1948-06-15,1948-04-15,563,Los Angeles,UNITED STATE OF AMERICA,4186,1
1944-05-18,1944-03-18,568,Oran,ALGERIA,408,2
1944-05-18,1944-03-18,568,Oran,ALGERIA,1527,3
1944-05-18,1944-03-18,568,Oran,ALGERIA,2448,1157
1944-05-18,1944-03-18,568,Oran,ALGERIA,3119,6
1944-05-18,1944-03-18,568,Oran,ALGERIA,2217,42
1944-05-18,1944-03-18,568,Oran,ALGERIA,698,7445
1944-05-18,1944-03-18,568,Oran,ALGERIA,1873,1259
1944-05-18,1944-03-18,568,Oran,ALGERIA,2228,1
1944-05-18,1944-03-18,568,Oran,ALGERIA,648,1
1944-05-18,1944-03-18,568,Oran,ALGERIA,339,85
1944-06-18,1944-03-18,568,marseille,FRANCE,1572,2
1944-06-18,1944-03-18,568,marseille,FRANCE,1913,118
1906-06-10,1906-05-10,568,London,ENGLAND,3612,118
1906-06-10,1906-05-10,568,London,ENGLAND,2792,260
1906-06-10,1906-05-10,568,London,ENGLAND,924,655
1906-06-10,1906-05-10,568,London,ENGLAND,643,1
1906-06-10,1906-05-10,568,London,ENGLAND,3331,4068
1906-06-10,1906-05-10,568,London,ENGLAND,1542,1
1906-06-10,1906-05-10,568,London,ENGLAND,3037,6
1906-06-10,1906-05-10,568,London,ENGLAND,3357,156
1906-06-10,1906-05-10,568,London,ENGLAND,3686,60
1943-07-26,1943-06-26,570,New York,UNITED STATE OF AMERICA,4025,180
1943-07-26,1943-06-26,570,New York,UNITED STATE OF AMERICA,1576,1
1943-07-26,1943-06-26,570,New York,UNITED STATE OF AMERICA,331,2024
1943-08-26,1943-06-26,570,London,ENGLAND,1617,1
1943-08-26,1943-06-26,570,London,ENGLAND,3707,951
1943-08-26,1943-06-26,570,London,ENGLAND,3375,1
1943-08-26,1943-06-26,570,London,ENGLAND,912,522
1943-08-26,1943-06-26,570,London,ENGLAND,1044,28
1943-08-26,1943-06-26,570,London,ENGLAND,3094,1
1997-05-25,1997-04-25,570,marseille,FRANCE,3049,3
1997-05-25,1997-04-25,570,marseille,FRANCE,2326,49
1997-05-25,1997-04-25,570,marseille,FRANCE,1552,40
1997-05-25,1997-04-25,570,marseille,FRANCE,1528,80
1997-05-25,1997-04-25,570,marseille,FRANCE,3126,4
1997-05-25,1997-04-25,570,marseille,FRANCE,2600,160
1997-05-25,1997-04-25,570,marseille,FRANCE,1992,329
1997-05-25,1997-04-25,570,marseille,FRANCE,4140,3435
1997-05-25,1997-04-25,570,marseille,FRANCE,773,1
1977-03-13,1977-02-13,572,Los Angeles,UNITED STATE OF AMERICA,719,2
1977-03-13,1977-02-13,572,Los Angeles,UNITED STATE OF AMERICA,192,2
1977-03-13,1977-02-13,572,Los Angeles,UNITED STATE OF AMERICA,2088,25
2002-01-18,2001-12-18,573,marseille,FRANCE,3365,253
2002-01-18,2001-12-18,573,marseille,FRANCE,3408,536
2002-01-18,2001-12-18,573,marseille,FRANCE,3318,21
2002-01-18,2001-12-18,573,marseille,FRANCE,2549,1
2002-01-18,2001-12-18,573,marseille,FRANCE,1803,48
2002-01-18,2001-12-18,573,marseille,FRANCE,2507,1144
2002-01-18,2001-12-18,573,marseille,FRANCE,38,1625
2002-01-18,2001-12-18,573,marseille,FRANCE,2240,8
2002-01-18,2001-12-18,573,marseille,FRANCE,53,3516
2019-10-10,2019-08-10,573,New York,UNITED STATE OF AMERICA,348,1
2019-10-10,2019-08-10,573,New York,UNITED STATE OF AMERICA,3018,71
2019-10-10,2019-08-10,573,New York,UNITED STATE OF AMERICA,3815,1
2019-10-10,2019-08-10,573,New York,UNITED STATE OF AMERICA,1300,6
2019-10-10,2019-08-10,573,New York,UNITED STATE OF AMERICA,1828,16
2019-10-10,2019-08-10,573,New York,UNITED STATE OF AMERICA,223,1866
2019-10-10,2019-08-10,573,New York,UNITED STATE OF AMERICA,1465,2
2019-11-10,2019-08-10,573,London,ENGLAND,3072,41
2019-11-10,2019-08-10,573,London,ENGLAND,990,746
2019-11-10,2019-08-10,573,London,ENGLAND,2852,7928
2007-04-14,2007-03-14,573,Los Angeles,UNITED STATE OF AMERICA,1801,11
2007-04-14,2007-03-14,573,Los Angeles,UNITED STATE OF AMERICA,2420,4
2007-05-14,2007-03-14,573,London,ENGLAND,676,99
2007-05-14,2007-03-14,573,London,ENGLAND,609,6773
2007-05-14,2007-03-14,573,London,ENGLAND,1501,2
2007-05-14,2007-03-14,573,London,ENGLAND,3696,1
2007-05-14,2007-03-14,573,London,ENGLAND,2539,1
2007-05-14,2007-03-14,573,London,ENGLAND,605,5638
1970-02-12,1970-01-12,574,Santa Maria,PEROU,3902,8
1970-02-12,1970-01-12,574,Santa Maria,PEROU,2139,2
1970-02-12,1970-01-12,574,Santa Maria,PEROU,3054,2
1970-02-12,1970-01-12,574,Santa Maria,PEROU,2184,1
1970-03-12,1970-01-12,574,Buenos Aires,ARGENTINA,2197,1
1970-03-12,1970-01-12,574,Buenos Aires,ARGENTINA,3620,7
1926-04-07,1926-03-07,575,Los Angeles,UNITED STATE OF AMERICA,3940,258
1926-04-07,1926-03-07,575,Los Angeles,UNITED STATE OF AMERICA,3963,27
1926-04-07,1926-03-07,575,Los Angeles,UNITED STATE OF AMERICA,3029,5
1926-04-07,1926-03-07,575,Los Angeles,UNITED STATE OF AMERICA,110,92
1926-05-07,1926-03-07,575,London,ENGLAND,1533,19
1926-05-07,1926-03-07,575,London,ENGLAND,3976,1
1926-05-07,1926-03-07,575,London,ENGLAND,2475,15260
1926-05-07,1926-03-07,575,London,ENGLAND,3378,168
1926-05-07,1926-03-07,575,London,ENGLAND,2715,166
1926-05-07,1926-03-07,575,London,ENGLAND,1211,11
1926-05-07,1926-03-07,575,London,ENGLAND,1237,23
1926-05-07,1926-03-07,575,London,ENGLAND,1905,100
2003-06-10,2003-05-10,578,brest,FRANCE,1006,1
2003-07-10,2003-05-10,578,Rabat,MAROC,650,9
2010-02-06,2010-01-06,580,London,ENGLAND,3953,3860
2010-03-06,2010-01-06,580,marseille,FRANCE,1833,26
2010-03-06,2010-01-06,580,marseille,FRANCE,1231,139
2010-03-06,2010-01-06,580,marseille,FRANCE,2247,566
2010-03-06,2010-01-06,580,marseille,FRANCE,2248,1
1984-02-25,1984-01-25,580,marseille,FRANCE,2551,3292
1984-02-25,1984-01-25,580,marseille,FRANCE,2278,30
1984-02-25,1984-01-25,580,marseille,FRANCE,633,18
1984-02-25,1984-01-25,580,marseille,FRANCE,401,39
1984-02-25,1984-01-25,580,marseille,FRANCE,2178,4049
1984-02-25,1984-01-25,580,marseille,FRANCE,2222,6
1984-02-25,1984-01-25,580,marseille,FRANCE,863,505
1984-02-25,1984-01-25,580,marseille,FRANCE,3393,1
1984-02-25,1984-01-25,580,marseille,FRANCE,1261,316
1984-02-25,1984-01-25,580,marseille,FRANCE,999,23
1923-03-19,1923-02-19,580,London,ENGLAND,1515,3838
1923-03-19,1923-02-19,580,London,ENGLAND,2494,1
1923-04-19,1923-02-19,580,London,ENGLAND,3428,3
1923-04-19,1923-02-19,580,London,ENGLAND,3902,116
1923-04-19,1923-02-19,580,London,ENGLAND,2113,357
1923-04-19,1923-02-19,580,London,ENGLAND,149,24
1973-08-11,1973-07-11,580,marseille,FRANCE,3578,492
1973-08-11,1973-07-11,580,marseille,FRANCE,819,290
1973-08-11,1973-07-11,580,marseille,FRANCE,3883,709
1973-08-11,1973-07-11,580,marseille,FRANCE,1164,4
1973-08-11,1973-07-11,580,marseille,FRANCE,1352,46
1958-07-01,1958-06-01,581,Elizabeth,SOUTH AFRICA,1222,3693
1958-07-01,1958-06-01,581,Elizabeth,SOUTH AFRICA,1711,526
1958-07-01,1958-06-01,581,Elizabeth,SOUTH AFRICA,1948,115
1958-07-01,1958-06-01,581,Elizabeth,SOUTH AFRICA,3531,449
1958-07-01,1958-06-01,581,Elizabeth,SOUTH AFRICA,4032,1
1958-08-01,1958-06-01,581,marseille,FRANCE,804,37
1958-08-01,1958-06-01,581,marseille,FRANCE,2668,58
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,3302,12
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,3448,1
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,3010,5
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,2608,46
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,2798,94
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,2921,6107
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,3117,6
1918-10-12,1918-09-12,582,Los Angeles,UNITED STATE OF AMERICA,958,529
1918-11-12,1918-09-12,582,New York,UNITED STATE OF AMERICA,3320,562
1918-11-12,1918-09-12,582,New York,UNITED STATE OF AMERICA,2430,1
1920-01-01,1919-12-01,584,Barcelona,ESPAGNE,133,20
1920-01-01,1919-12-01,584,Barcelona,ESPAGNE,998,605
1924-07-25,1924-06-25,592,marseille,FRANCE,3331,1346
1924-07-25,1924-06-25,592,marseille,FRANCE,921,1727
1924-07-25,1924-06-25,592,marseille,FRANCE,1854,58
1924-07-25,1924-06-25,592,marseille,FRANCE,701,582
1924-07-25,1924-06-25,592,marseille,FRANCE,3353,2
1924-08-25,1924-06-25,592,Oran,ALGERIA,3963,3
1924-08-25,1924-06-25,592,Oran,ALGERIA,375,3
1924-08-25,1924-06-25,592,Oran,ALGERIA,1896,837
1924-08-25,1924-06-25,592,Oran,ALGERIA,3432,1544
1924-08-25,1924-06-25,592,Oran,ALGERIA,3427,40
1939-02-06,1939-01-06,593,Oran,ALGERIA,3930,1644
1939-02-06,1939-01-06,593,Oran,ALGERIA,1225,690
1939-02-06,1939-01-06,593,Oran,ALGERIA,1579,49
1939-03-06,1939-01-06,593,Alger,ALGERIA,3604,3685
1939-03-06,1939-01-06,593,Alger,ALGERIA,3330,4
1939-03-06,1939-01-06,593,Alger,ALGERIA,744,1
1970-02-21,1970-01-21,594,brest,FRANCE,3038,54
