date_d,date_depart,ship,port,country,produit,volume
2019-09-21,2019-08-21,457,Barcelona,ESPAGNE,694,3
2019-09-21,2019-08-21,457,Barcelona,ESPAGNE,3318,7
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,1339,10
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,3974,12
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,3912,19
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,3602,17
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,115,49
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,2443,19
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,2708,2
2019-10-21,2019-08-21,457,Liverpool,ENGLAND,2,1
1958-01-19,1957-12-19,463,Yingkou ,CHINA,3041,226
1958-01-19,1957-12-19,463,Yingkou ,CHINA,2514,27
1958-01-19,1957-12-19,463,Yingkou ,CHINA,147,14
1958-01-19,1957-12-19,463,Yingkou ,CHINA,3070,2
1958-01-19,1957-12-19,463,Yingkou ,CHINA,1864,3
1982-07-08,1982-06-08,466,Napoli,ITALIE,3969,11
1982-07-08,1982-06-08,466,Napoli,ITALIE,2433,4439
1982-07-08,1982-06-08,466,Napoli,ITALIE,613,66
1982-07-08,1982-06-08,466,Napoli,ITALIE,2825,629
1982-07-08,1982-06-08,466,Napoli,ITALIE,1898,1505
1982-07-08,1982-06-08,466,Napoli,ITALIE,3978,
1982-07-08,1982-06-08,466,Napoli,ITALIE,1813,102
1982-07-08,1982-06-08,466,Napoli,ITALIE,316,73
1982-07-08,1982-06-08,466,Napoli,ITALIE,3436,9
1982-07-08,1982-06-08,466,Napoli,ITALIE,7,12
1982-07-08,1982-06-08,466,Napoli,ITALIE,2167,8
1982-07-08,1982-06-08,466,Napoli,ITALIE,3134,1
1982-07-08,1982-06-08,466,Napoli,ITALIE,127,1
2015-06-23,2015-05-23,472,Buenos Aires,ARGENTINA,1624,1336
2015-06-23,2015-05-23,472,Buenos Aires,ARGENTINA,3712,830
2015-06-23,2015-05-23,472,Buenos Aires,ARGENTINA,2728,56
2015-06-23,2015-05-23,472,Buenos Aires,ARGENTINA,3046,466
2015-06-23,2015-05-23,472,Buenos Aires,ARGENTINA,1329,133
2015-06-23,2015-05-23,472,Buenos Aires,ARGENTINA,1237,4
2015-06-23,2015-05-23,472,Buenos Aires,ARGENTINA,1277,2
1999-07-19,1999-06-19,472,Buenos Aires,ARGENTINA,2424,792
1999-07-19,1999-06-19,472,Buenos Aires,ARGENTINA,2745,
1999-07-19,1999-06-19,472,Buenos Aires,ARGENTINA,380,
1999-07-19,1999-06-19,472,Buenos Aires,ARGENTINA,958,3
1999-07-19,1999-06-19,472,Buenos Aires,ARGENTINA,3620,255
1999-07-19,1999-06-19,472,Buenos Aires,ARGENTINA,3987,107
1999-07-19,1999-06-19,472,Buenos Aires,ARGENTINA,909,31
1999-08-19,1999-06-19,472,Lisbonne,PORTUGAL,310,12
1999-08-19,1999-06-19,472,Lisbonne,PORTUGAL,4040,15
1999-08-19,1999-06-19,472,Lisbonne,PORTUGAL,985,81
2010-02-19,2010-01-19,477,Los Angeles,UNITED STATE OF AMERICA,3723,220
2010-02-19,2010-01-19,477,Los Angeles,UNITED STATE OF AMERICA,3699,32
2010-02-19,2010-01-19,477,Los Angeles,UNITED STATE OF AMERICA,3020,8
2010-02-19,2010-01-19,477,Los Angeles,UNITED STATE OF AMERICA,3971,1
2010-02-19,2010-01-19,477,Los Angeles,UNITED STATE OF AMERICA,1270,1
2010-02-19,2010-01-19,477,Los Angeles,UNITED STATE OF AMERICA,719,1
2010-03-19,2010-01-19,477,New York,UNITED STATE OF AMERICA,1904,680
2010-03-19,2010-01-19,477,New York,UNITED STATE OF AMERICA,1577,802
2010-03-19,2010-01-19,477,New York,UNITED STATE OF AMERICA,3326,158
2010-03-19,2010-01-19,477,New York,UNITED STATE OF AMERICA,1519,454
2010-03-19,2010-01-19,477,New York,UNITED STATE OF AMERICA,1943,31
2010-03-19,2010-01-19,477,New York,UNITED STATE OF AMERICA,1030,66
2010-03-19,2010-01-19,477,New York,UNITED STATE OF AMERICA,2451,3
2010-04-19,2010-01-19,477,Alger,ALGERIA,2241,235
2010-04-19,2010-01-19,477,Alger,ALGERIA,1012,42
2010-04-19,2010-01-19,477,Alger,ALGERIA,4047,72
2010-04-19,2010-01-19,477,Alger,ALGERIA,3328,6
2010-04-19,2010-01-19,477,Alger,ALGERIA,2538,6
2010-04-19,2010-01-19,477,Alger,ALGERIA,3945,22
2010-04-19,2010-01-19,477,Alger,ALGERIA,3672,3
2010-04-19,2010-01-19,477,Alger,ALGERIA,3715,3
2010-04-19,2010-01-19,477,Alger,ALGERIA,747,1
2010-04-19,2010-01-19,477,Alger,ALGERIA,116,2
2010-05-19,2010-01-19,477,London,ENGLAND,2216,
2010-05-19,2010-01-19,477,London,ENGLAND,1525,21
2010-05-19,2010-01-19,477,London,ENGLAND,2200,64
2010-05-19,2010-01-19,477,London,ENGLAND,1501,219
2010-05-19,2010-01-19,477,London,ENGLAND,1626,5
2010-05-19,2010-01-19,477,London,ENGLAND,3128,39
2010-05-19,2010-01-19,477,London,ENGLAND,1001,30
2010-05-19,2010-01-19,477,London,ENGLAND,3975,2
2010-05-19,2010-01-19,477,London,ENGLAND,2169,4
1997-04-23,1997-03-23,478,marseille,FRANCE,1511,15
1997-04-23,1997-03-23,478,marseille,FRANCE,1800,6
1997-04-23,1997-03-23,478,marseille,FRANCE,2803,8
1997-05-23,1997-03-23,478,London,ENGLAND,3078,4102
1997-05-23,1997-03-23,478,London,ENGLAND,2409,318
1997-05-23,1997-03-23,478,London,ENGLAND,3145,1142
1997-05-23,1997-03-23,478,London,ENGLAND,2831,14
1997-05-23,1997-03-23,478,London,ENGLAND,2129,
1997-05-23,1997-03-23,478,London,ENGLAND,1587,
1997-05-23,1997-03-23,478,London,ENGLAND,2495,6
1997-06-23,1997-03-23,478,marseille,FRANCE,1348,4
1997-06-23,1997-03-23,478,marseille,FRANCE,399,2
1997-06-23,1997-03-23,478,marseille,FRANCE,4005,1
2003-05-03,2003-04-03,478,London,ENGLAND,4009,
2003-05-03,2003-04-03,478,London,ENGLAND,2761,1963
2003-05-03,2003-04-03,478,London,ENGLAND,1611,3654
2003-05-03,2003-04-03,478,London,ENGLAND,1613,1
2003-06-03,2003-04-03,478,Oran,ALGERIA,3680,1634
2003-06-03,2003-04-03,478,Oran,ALGERIA,1849,84
2003-06-03,2003-04-03,478,Oran,ALGERIA,2178,26
2003-06-03,2003-04-03,478,Oran,ALGERIA,3055,1
2003-06-03,2003-04-03,478,Oran,ALGERIA,3746,33
2003-06-03,2003-04-03,478,Oran,ALGERIA,1221,5
2003-06-03,2003-04-03,478,Oran,ALGERIA,679,2
2003-06-03,2003-04-03,478,Oran,ALGERIA,644,3
2003-06-03,2003-04-03,478,Oran,ALGERIA,3603,1
1967-07-15,1967-06-15,478,marseille,FRANCE,1833,1880
1967-07-15,1967-06-15,478,marseille,FRANCE,10,5640
1967-07-15,1967-06-15,478,marseille,FRANCE,695,973
1967-07-15,1967-06-15,478,marseille,FRANCE,2231,1392
1967-07-15,1967-06-15,478,marseille,FRANCE,2232,640
1967-07-15,1967-06-15,478,marseille,FRANCE,2201,
1967-07-15,1967-06-15,478,marseille,FRANCE,3389,444
1967-07-15,1967-06-15,478,marseille,FRANCE,3364,115
1967-07-15,1967-06-15,478,marseille,FRANCE,2708,3
1967-07-15,1967-06-15,478,marseille,FRANCE,3744,20
1967-07-15,1967-06-15,478,marseille,FRANCE,4001,8
1967-07-15,1967-06-15,478,marseille,FRANCE,2743,11
1967-07-15,1967-06-15,478,marseille,FRANCE,3117,1
1967-08-15,1967-06-15,478,Annaba,ALGERIA,1609,40
1967-08-15,1967-06-15,478,Annaba,ALGERIA,3929,323
1967-09-15,1967-06-15,478,London,ENGLAND,1935,354
1967-09-15,1967-06-15,478,London,ENGLAND,1260,10
1967-09-15,1967-06-15,478,London,ENGLAND,141,3
1967-09-15,1967-06-15,478,London,ENGLAND,1343,3
1954-10-22,1954-09-22,480,Oran,ALGERIA,2050,9
1954-10-22,1954-09-22,480,Oran,ALGERIA,1635,11
1954-11-22,1954-09-22,480,London,ENGLAND,1408,338
1954-11-22,1954-09-22,480,London,ENGLAND,1961,144
1954-11-22,1954-09-22,480,London,ENGLAND,2896,
1954-11-22,1954-09-22,480,London,ENGLAND,1368,2605
1954-11-22,1954-09-22,480,London,ENGLAND,3484,505
1954-11-22,1954-09-22,480,London,ENGLAND,2813,340
1954-11-22,1954-09-22,480,London,ENGLAND,2111,344
1954-11-22,1954-09-22,480,London,ENGLAND,2560,467
1954-11-22,1954-09-22,480,London,ENGLAND,443,73
1954-11-22,1954-09-22,480,London,ENGLAND,1419,6
1954-11-22,1954-09-22,480,London,ENGLAND,2921,4
1954-11-22,1954-09-22,480,London,ENGLAND,1418,2
1954-11-22,1954-09-22,480,London,ENGLAND,3920,5
1909-08-15,1909-07-15,481,marseille,FRANCE,1856,2445
1909-08-15,1909-07-15,481,marseille,FRANCE,132,147
1909-08-15,1909-07-15,481,marseille,FRANCE,428,70
1909-08-15,1909-07-15,481,marseille,FRANCE,1808,59
1909-08-15,1909-07-15,481,marseille,FRANCE,3093,28
1909-08-15,1909-07-15,481,marseille,FRANCE,2239,5
1909-08-15,1909-07-15,481,marseille,FRANCE,1576,4
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,2248,3324
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,1927,1616
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,2702,1127
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,366,314
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,2118,320
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,900,501
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,952,459
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,89,260
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,1603,102
1909-09-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,2415,137
1909-10-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,328,23
1909-10-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,3331,4
1909-10-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,398,8
1909-10-15,1909-07-15,481,Los Angeles,UNITED STATE OF AMERICA,1634,4
1932-09-04,1932-08-04,483,Barcelona,ESPAGNE,649,
1932-09-04,1932-08-04,483,Barcelona,ESPAGNE,425,156
1932-09-04,1932-08-04,483,Barcelona,ESPAGNE,3902,153
1932-09-04,1932-08-04,483,Barcelona,ESPAGNE,3102,5
1932-09-04,1932-08-04,483,Barcelona,ESPAGNE,377,54
1932-09-04,1932-08-04,483,Barcelona,ESPAGNE,126,7
1932-09-04,1932-08-04,483,Barcelona,ESPAGNE,3056,2
1925-02-06,1925-01-06,483,London,ENGLAND,3128,66
1910-11-01,1910-10-01,484,New York,UNITED STATE OF AMERICA,3112,20
1910-11-01,1910-10-01,484,New York,UNITED STATE OF AMERICA,4047,13
1910-11-01,1910-10-01,484,New York,UNITED STATE OF AMERICA,1343,28
1910-11-01,1910-10-01,484,New York,UNITED STATE OF AMERICA,3671,28
1935-05-17,1935-02-17,493,marseille,FRANCE,962,
1935-05-17,1935-02-17,493,marseille,FRANCE,11,5061
1935-05-17,1935-02-17,493,marseille,FRANCE,3148,3641
1935-05-17,1935-02-17,493,marseille,FRANCE,108,923
1935-05-17,1935-02-17,493,marseille,FRANCE,3022,531
1935-05-17,1935-02-17,493,marseille,FRANCE,3918,1091
1935-05-17,1935-02-17,493,marseille,FRANCE,1876,55
1935-05-17,1935-02-17,493,marseille,FRANCE,3382,11
1935-05-17,1935-02-17,493,marseille,FRANCE,3033,3
1989-04-20,1989-03-20,493,Liverpool,ENGLAND,3147,1
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,2464,577
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,3140,4190
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,37,33
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,7,247
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,361,30
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,80,57
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,337,3
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,954,
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,1599,6
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,2722,5
1989-05-20,1989-03-20,493,Elizabeth,SOUTH AFRICA,2429,11
1989-06-20,1989-03-20,493,London,ENGLAND,3642,5
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,3449,5
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,59,
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,415,1
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,1053,1
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,724,3
1942-09-14,1942-08-14,494,Elizabeth,SOUTH AFRICA,1808,1
1942-10-14,1942-08-14,494,marseille,FRANCE,1291,27
1942-10-14,1942-08-14,494,marseille,FRANCE,1230,20
1942-10-14,1942-08-14,494,marseille,FRANCE,3761,28
1942-10-14,1942-08-14,494,marseille,FRANCE,1810,22
1942-10-14,1942-08-14,494,marseille,FRANCE,2422,1
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,136,3549
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,1225,558
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,2827,
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,3085,
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,1328,
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,2525,168
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,3134,21
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,2150,80
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,3983,57
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,2469,49
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,1851,4
1981-04-06,1981-03-06,496,Lisbonne,PORTUGAL,4010,3
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,1543,
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,1896,107
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,3737,37
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,4034,27
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,1248,2
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,2244,2
1969-11-12,1969-09-12,496,Elizabeth,SOUTH AFRICA,2193,1
2021-05-08,2021-04-08,497,London,ENGLAND,1035,
2021-05-08,2021-04-08,497,London,ENGLAND,2405,62
2021-05-08,2021-04-08,497,London,ENGLAND,3727,136
2021-05-08,2021-04-08,497,London,ENGLAND,2179,26
2021-05-08,2021-04-08,497,London,ENGLAND,3131,1
2021-05-08,2021-04-08,497,London,ENGLAND,2844,6
2021-05-08,2021-04-08,497,London,ENGLAND,4042,4
1982-08-22,1982-07-22,502,marseille,FRANCE,4063,
1982-08-22,1982-07-22,502,marseille,FRANCE,2573,22
1982-08-22,1982-07-22,502,marseille,FRANCE,4039,1
1969-03-23,1969-02-23,502,London,ENGLAND,2574,8271
1969-03-23,1969-02-23,502,London,ENGLAND,1719,30
1969-03-23,1969-02-23,502,London,ENGLAND,244,93
1969-03-23,1969-02-23,502,London,ENGLAND,2118,13
1969-03-23,1969-02-23,502,London,ENGLAND,3543,6
1969-03-23,1969-02-23,502,London,ENGLAND,3920,4
1955-11-16,1955-09-16,503,London,ENGLAND,2063,
1955-11-16,1955-09-16,503,London,ENGLAND,1814,56
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,3203,
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,2563,5204
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,2992,3337
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,2936,817
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,4184,424
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,1918,262
1955-12-16,1955-09-16,503,New York,UNITED STATE OF AMERICA,2704,1
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1316,5055
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,3636,115
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1812,8
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1910,132
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1334,402
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,92,
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,349,245
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,1539,10
2016-05-10,2016-04-10,506,Los Angeles,UNITED STATE OF AMERICA,4002,4
2016-06-10,2016-04-10,506,marseille,FRANCE,1347,1
2016-06-10,2016-04-10,506,marseille,FRANCE,3707,3
2016-06-10,2016-04-10,506,marseille,FRANCE,621,2
2016-06-10,2016-04-10,506,marseille,FRANCE,2453,1
2016-06-10,2016-04-10,506,marseille,FRANCE,642,2
1924-03-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,3524,2
1924-04-25,1924-02-25,506,marseille,FRANCE,397,3124
1924-04-25,1924-02-25,506,marseille,FRANCE,1457,2803
1924-04-25,1924-02-25,506,marseille,FRANCE,960,549
1924-04-25,1924-02-25,506,marseille,FRANCE,4149,124
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,1951,60
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,2346,21
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,1451,3
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,1895,
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,1024,9
1924-05-25,1924-02-25,506,Los Angeles,UNITED STATE OF AMERICA,761,1
1940-12-25,1940-11-25,509,Oran,ALGERIA,432,
1940-12-25,1940-11-25,509,Oran,ALGERIA,627,1031
1940-12-25,1940-11-25,509,Oran,ALGERIA,1918,1431
1940-12-25,1940-11-25,509,Oran,ALGERIA,2214,23
1940-12-25,1940-11-25,509,Oran,ALGERIA,2240,8
1940-12-25,1940-11-25,509,Oran,ALGERIA,3312,2
1940-12-25,1940-11-25,509,Oran,ALGERIA,359,9
1940-12-25,1940-11-25,509,Oran,ALGERIA,3956,2
1941-01-25,1940-11-25,509,Alger,ALGERIA,4049,1041
1941-01-25,1940-11-25,509,Alger,ALGERIA,2715,152
1941-01-25,1940-11-25,509,Alger,ALGERIA,1500,336
1941-01-25,1940-11-25,509,Alger,ALGERIA,3087,2
1941-01-25,1940-11-25,509,Alger,ALGERIA,2770,23
1941-01-25,1940-11-25,509,Alger,ALGERIA,917,19
1941-01-25,1940-11-25,509,Alger,ALGERIA,1518,1
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,1610,
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,2770,1243
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,1209,3
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,2223,4
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,3322,8
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,645,5
1967-06-26,1967-05-26,513,Elizabeth,SOUTH AFRICA,1857,3
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,3328,198
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1019,270
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,717,263
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,4047,
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1624,
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1595,2
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1548,4
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,148,2
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,1291,1
1967-07-26,1967-05-26,513,Los Angeles,UNITED STATE OF AMERICA,913,1
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,3425,95
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,34,7
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,1550,2
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,1295,3
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,1619,1
1967-08-26,1967-05-26,513,Liverpool,ENGLAND,406,1
1996-06-16,1996-05-16,523,Barcelona,ESPAGNE,3137,2
1996-06-16,1996-05-16,523,Barcelona,ESPAGNE,3341,1
1935-04-16,1935-03-16,525,London,ENGLAND,3922,3704
1935-04-16,1935-03-16,525,London,ENGLAND,1259,2096
1935-04-16,1935-03-16,525,London,ENGLAND,2435,4613
1935-04-16,1935-03-16,525,London,ENGLAND,14,42
1935-04-16,1935-03-16,525,London,ENGLAND,2794,2
1921-07-24,1921-06-24,526,Tianjin  ,CHINA,1849,15
1921-07-24,1921-06-24,526,Tianjin  ,CHINA,2438,62
1921-07-24,1921-06-24,526,Tianjin  ,CHINA,615,1
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,1913,65
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,1626,21
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,3348,
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,3434,4
1921-08-24,1921-06-24,526,Tianjin  ,CHINA,2167,2
2014-09-18,2014-08-18,527,Liverpool,ENGLAND,974,
2014-09-18,2014-08-18,527,Liverpool,ENGLAND,3135,2
2014-09-18,2014-08-18,527,Liverpool,ENGLAND,714,6
2014-09-18,2014-08-18,527,Liverpool,ENGLAND,2783,2
2014-09-18,2014-08-18,527,Liverpool,ENGLAND,2242,2
2014-10-18,2014-08-18,527,marseille,FRANCE,2502,8
2014-10-18,2014-08-18,527,marseille,FRANCE,1302,8
2014-10-18,2014-08-18,527,marseille,FRANCE,343,4
1984-05-27,1984-04-27,527,marseille,FRANCE,1241,
1984-05-27,1984-04-27,527,marseille,FRANCE,723,8
1984-05-27,1984-04-27,527,marseille,FRANCE,3397,2
1984-05-27,1984-04-27,527,marseille,FRANCE,3182,6
1984-05-27,1984-04-27,527,marseille,FRANCE,2294,3
1984-05-27,1984-04-27,527,marseille,FRANCE,1301,2
2002-10-10,2002-09-10,528,De satntos,BRAZIL,2752,101
2002-10-10,2002-09-10,528,De satntos,BRAZIL,1635,479
2002-10-10,2002-09-10,528,De satntos,BRAZIL,67,7
2002-10-10,2002-09-10,528,De satntos,BRAZIL,2181,1
1975-11-02,1975-10-02,530,Lisbonne,PORTUGAL,2227,109
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,3503,
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,1949,458
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,1527,2544
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,3000,28
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,1313,291
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,1901,52
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,1899,6
1975-12-02,1975-10-02,530,Lisbonne,PORTUGAL,3083,2
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,2692,826
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,2096,
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,4147,662
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,1683,
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,3833,
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,1227,431
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,2783,4
1972-10-25,1972-09-25,530,Barcelona,ESPAGNE,859,11
1972-12-17,1972-11-17,530,Porto,PORTUGAL,563,
1972-12-17,1972-11-17,530,Porto,PORTUGAL,1956,3974
1972-12-17,1972-11-17,530,Porto,PORTUGAL,1501,1397
1972-12-17,1972-11-17,530,Porto,PORTUGAL,2964,55
1972-12-17,1972-11-17,530,Porto,PORTUGAL,413,56
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,67,179
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,3685,
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,1322,251
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,2795,170
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,1231,174
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,1297,
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,82,13
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,2139,
1918-05-07,1918-04-07,530,Buenos Aires,ARGENTINA,958,12
1949-11-25,1949-10-25,535,Alger,ALGERIA,3952,9210
1949-11-25,1949-10-25,535,Alger,ALGERIA,25,259
1949-11-25,1949-10-25,535,Alger,ALGERIA,3392,247
1949-11-25,1949-10-25,535,Alger,ALGERIA,2752,194
1949-11-25,1949-10-25,535,Alger,ALGERIA,1005,51
1949-11-25,1949-10-25,535,Alger,ALGERIA,3957,12
1949-11-25,1949-10-25,535,Alger,ALGERIA,2442,87
1939-09-03,1939-08-03,541,London,ENGLAND,1538,36
1939-09-03,1939-08-03,541,London,ENGLAND,703,45
1939-09-03,1939-08-03,541,London,ENGLAND,3924,3
1980-08-19,1980-07-19,541,Oran,ALGERIA,3137,18
1980-08-19,1980-07-19,541,Oran,ALGERIA,1286,700
1980-08-19,1980-07-19,541,Oran,ALGERIA,1811,371
1980-08-19,1980-07-19,541,Oran,ALGERIA,3740,
1980-08-19,1980-07-19,541,Oran,ALGERIA,2463,41
1980-08-19,1980-07-19,541,Oran,ALGERIA,2,91
1980-08-19,1980-07-19,541,Oran,ALGERIA,313,68
1980-08-19,1980-07-19,541,Oran,ALGERIA,1232,2
1980-08-19,1980-07-19,541,Oran,ALGERIA,440,18
1980-08-19,1980-07-19,541,Oran,ALGERIA,1589,12
1980-08-19,1980-07-19,541,Oran,ALGERIA,1336,1
1980-08-19,1980-07-19,541,Oran,ALGERIA,2733,11
1980-09-19,1980-07-19,541,London,ENGLAND,1913,1288
1980-09-19,1980-07-19,541,London,ENGLAND,2804,374
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,952,900
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,922,102
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,1875,143
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,1039,635
1980-10-19,1980-07-19,541,Los Angeles,UNITED STATE OF AMERICA,2436,35
1939-10-24,1939-09-24,541,Los Angeles,UNITED STATE OF AMERICA,403,3650
1939-10-24,1939-09-24,541,Los Angeles,UNITED STATE OF AMERICA,3877,2522
